timestamp_iso,unix_ms,trial_id,label,radar_status,pir_placeholder,distance_cm,inference,speed_m_s,esp_millis,radar_bin,ultrasonic_active,inference_code,distance_change_cm,speed_cm_s,radar_count,raw_message,source_file,label_clean,target_3class,distance_clipped,distance_valid_20_500,close_20_150,too_close_lt20,abs_speed_cm_s,abs_distance_change_cm
2026-06-25T22:52:11.469,1782427931469,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.8,SECURE,0.0,563164,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.8,SECURE,0.000,563164,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.8,1,0,0,0.0,0.0
2026-06-25T22:52:11.803,1782427931803,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,248.2,SECURE,0.0,563498,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,248.2,SECURE,0.000,563498,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,248.2,1,0,0,0.0,0.0
2026-06-25T22:52:12.126,1782427932126,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.4,SECURE,0.0,563821,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.4,SECURE,0.000,563821,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.4,1,0,0,0.0,0.0
2026-06-25T22:52:12.454,1782427932454,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.2,SECURE,0.0,564149,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.2,SECURE,0.000,564149,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.2,1,0,0,0.0,0.0
2026-06-25T22:52:12.780,1782427932780,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,252.8,SECURE,-0.113,564475,0,1,0,-3.7,-11.35,0,"STILL,PIR_REMOVED,252.8,SECURE,-0.113,564475,0,1,0,-3.7,-11.35,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,252.8,1,0,0,11.35,3.7
2026-06-25T22:52:13.079,1782427933079,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.3,SECURE,0.117,564774,0,1,0,3.5,11.71,0,"STILL,PIR_REMOVED,249.3,SECURE,0.117,564774,0,1,0,3.5,11.71,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.3,1,0,0,11.71,3.5
2026-06-25T22:52:13.416,1782427933416,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.5,SECURE,0.0,565111,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.5,SECURE,0.000,565111,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.5,1,0,0,0.0,0.0
2026-06-25T22:52:13.756,1782427933756,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.4,SECURE,0.0,565451,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.4,SECURE,0.000,565451,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.4,1,0,0,0.0,0.0
2026-06-25T22:52:14.080,1782427934080,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,251.7,SECURE,0.0,565775,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,251.7,SECURE,0.000,565775,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,251.7,1,0,0,0.0,0.0
2026-06-25T22:52:14.432,1782427934432,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.2,SECURE,0.0,566127,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.2,SECURE,0.000,566127,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.2,1,0,0,0.0,0.0
2026-06-25T22:52:14.764,1782427934764,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.7,SECURE,0.0,566459,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.7,SECURE,0.000,566459,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.7,1,0,0,0.0,0.0
2026-06-25T22:52:15.096,1782427935096,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.6,SECURE,0.0,566791,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.6,SECURE,0.000,566791,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.6,1,0,0,0.0,0.0
2026-06-25T22:52:15.416,1782427935416,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.4,SECURE,0.0,567111,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.4,SECURE,0.000,567111,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.4,1,0,0,0.0,0.0
2026-06-25T22:52:15.693,1782427935693,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.3,SECURE,0.0,567388,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.3,SECURE,0.000,567388,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.3,1,0,0,0.0,0.0
2026-06-25T22:52:16.027,1782427936027,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,248.6,SECURE,0.0,567722,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,248.6,SECURE,0.000,567722,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,248.6,1,0,0,0.0,0.0
2026-06-25T22:52:16.362,1782427936362,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.7,SECURE,-0.063,568057,0,1,0,-2.1,-6.27,0,"STILL,PIR_REMOVED,250.7,SECURE,-0.063,568057,0,1,0,-2.1,-6.27,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.7,1,0,0,6.27,2.1
2026-06-25T22:52:16.690,1782427936690,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.4,SECURE,0.0,568385,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.4,SECURE,0.000,568385,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.4,1,0,0,0.0,0.0
2026-06-25T22:52:17.006,1782427937006,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,251.6,SECURE,-0.073,568701,0,1,0,-2.3,-7.28,0,"STILL,PIR_REMOVED,251.6,SECURE,-0.073,568701,0,1,0,-2.3,-7.28,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,251.6,1,0,0,7.28,2.3
2026-06-25T22:52:17.350,1782427937350,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.2,SECURE,0.07,569045,0,1,0,2.4,6.98,0,"STILL,PIR_REMOVED,249.2,SECURE,0.070,569045,0,1,0,2.4,6.98,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.2,1,0,0,6.98,2.4
2026-06-25T22:52:17.723,1782427937723,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.7,SECURE,0.0,569418,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.7,SECURE,0.000,569418,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.7,1,0,0,0.0,0.0
2026-06-25T22:52:18.112,1782427938112,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.1,SECURE,0.0,569807,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.1,SECURE,0.000,569807,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.1,1,0,0,0.0,0.0
2026-06-25T22:52:18.439,1782427938439,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.8,SECURE,0.0,570134,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.8,SECURE,0.000,570134,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.8,1,0,0,0.0,0.0
2026-06-25T22:52:18.782,1782427938782,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,251.0,SECURE,0.0,570477,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,251.0,SECURE,0.000,570477,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,251.0,1,0,0,0.0,0.0
2026-06-25T22:52:19.106,1782427939106,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.3,SECURE,0.0,570801,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.3,SECURE,0.000,570801,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.3,1,0,0,0.0,0.0
2026-06-25T22:52:19.435,1782427939435,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,247.2,SECURE,0.094,571130,0,1,0,3.1,9.42,0,"STILL,PIR_REMOVED,247.2,SECURE,0.094,571130,0,1,0,3.1,9.42,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,247.2,1,0,0,9.42,3.1
2026-06-25T22:52:19.754,1782427939754,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.7,SECURE,-0.11,571449,0,1,0,-3.5,-10.97,0,"STILL,PIR_REMOVED,250.7,SECURE,-0.110,571449,0,1,0,-3.5,-10.97,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.7,1,0,0,10.97,3.5
2026-06-25T22:52:20.037,1782427940037,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.2,SECURE,0.0,571732,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.2,SECURE,0.000,571732,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.2,1,0,0,0.0,0.0
2026-06-25T22:52:20.352,1782427940352,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.1,SECURE,0.0,572047,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.1,SECURE,0.000,572047,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.1,1,0,0,0.0,0.0
2026-06-25T22:52:20.636,1782427940636,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.2,SECURE,0.0,572331,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.2,SECURE,0.000,572331,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.2,1,0,0,0.0,0.0
2026-06-25T22:52:20.983,1782427940983,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,248.8,SECURE,0.0,572678,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,248.8,SECURE,0.000,572678,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,248.8,1,0,0,0.0,0.0
2026-06-25T22:52:21.317,1782427941317,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,251.5,SECURE,-0.081,573012,0,1,0,-2.7,-8.08,0,"STILL,PIR_REMOVED,251.5,SECURE,-0.081,573012,0,1,0,-2.7,-8.08,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,251.5,1,0,0,8.08,2.7
2026-06-25T22:52:21.639,1782427941639,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,251.8,SECURE,0.0,573334,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,251.8,SECURE,0.000,573334,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,251.8,1,0,0,0.0,0.0
2026-06-25T22:52:22.012,1782427942012,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,251.0,SECURE,0.0,573707,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,251.0,SECURE,0.000,573707,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,251.0,1,0,0,0.0,0.0
2026-06-25T22:52:22.337,1782427942337,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.2,SECURE,0.0,574032,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.2,SECURE,0.000,574032,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.2,1,0,0,0.0,0.0
2026-06-25T22:52:22.691,1782427942691,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.9,SECURE,0.0,574386,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.9,SECURE,0.000,574386,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.9,1,0,0,0.0,0.0
2026-06-25T22:52:22.978,1782427942978,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.4,SECURE,0.0,574673,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.4,SECURE,0.000,574673,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.4,1,0,0,0.0,0.0
2026-06-25T22:52:23.303,1782427943303,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,252.9,SECURE,-0.108,574998,0,1,0,-3.5,-10.77,0,"STILL,PIR_REMOVED,252.9,SECURE,-0.108,574998,0,1,0,-3.5,-10.77,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,252.9,1,0,0,10.77,3.5
2026-06-25T22:52:23.664,1782427943664,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.3,SECURE,0.069,575359,0,1,0,2.5,6.93,0,"STILL,PIR_REMOVED,250.3,SECURE,0.069,575359,0,1,0,2.5,6.93,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.3,1,0,0,6.93,2.5
2026-06-25T22:52:24.015,1782427944015,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,248.2,SECURE,0.06,575710,0,1,0,2.1,5.98,0,"STILL,PIR_REMOVED,248.2,SECURE,0.060,575710,0,1,0,2.1,5.98,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,248.2,1,0,0,5.98,2.1
2026-06-25T22:52:24.329,1782427944329,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,251.4,SECURE,-0.102,576024,0,1,0,-3.2,-10.19,0,"STILL,PIR_REMOVED,251.4,SECURE,-0.102,576024,0,1,0,-3.2,-10.19,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,251.4,1,0,0,10.19,3.2
2026-06-25T22:52:24.687,1782427944687,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.0,SECURE,0.0,576382,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.0,SECURE,0.000,576382,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.0,1,0,0,0.0,0.0
2026-06-25T22:52:24.994,1782427944994,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.0,SECURE,0.0,576689,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.0,SECURE,0.000,576689,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.0,1,0,0,0.0,0.0
2026-06-25T22:52:25.349,1782427945349,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.4,SECURE,0.0,577044,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.4,SECURE,0.000,577044,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.4,1,0,0,0.0,0.0
2026-06-25T22:52:25.684,1782427945684,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,251.6,SECURE,-0.066,577379,0,1,0,-2.2,-6.57,0,"STILL,PIR_REMOVED,251.6,SECURE,-0.066,577379,0,1,0,-2.2,-6.57,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,251.6,1,0,0,6.57,2.2
2026-06-25T22:52:26.009,1782427946009,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.4,SECURE,0.071,577704,0,1,0,2.3,7.08,0,"STILL,PIR_REMOVED,249.4,SECURE,0.071,577704,0,1,0,2.3,7.08,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.4,1,0,0,7.08,2.3
2026-06-25T22:52:26.298,1782427946298,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,248.8,SECURE,0.0,577993,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,248.8,SECURE,0.000,577993,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,248.8,1,0,0,0.0,0.0
2026-06-25T22:52:26.674,1782427946674,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.1,SECURE,0.0,578369,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.1,SECURE,0.000,578369,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.1,1,0,0,0.0,0.0
2026-06-25T22:52:26.959,1782427946959,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.6,SECURE,0.0,578654,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,249.6,SECURE,0.000,578654,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.6,1,0,0,0.0,0.0
2026-06-25T22:52:27.297,1782427947297,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.2,SECURE,0.0,578992,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.2,SECURE,0.000,578992,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.2,1,0,0,0.0,0.0
2026-06-25T22:52:27.633,1782427947633,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.7,SECURE,0.0,579328,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.7,SECURE,0.000,579328,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.7,1,0,0,0.0,0.0
2026-06-25T22:52:28.001,1782427948001,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,251.9,SECURE,0.0,579696,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,251.9,SECURE,0.000,579696,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,251.9,1,0,0,0.0,0.0
2026-06-25T22:52:28.373,1782427948373,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.5,SECURE,0.0,580068,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.5,SECURE,0.000,580068,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.5,1,0,0,0.0,0.0
2026-06-25T22:52:28.693,1782427948693,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,247.3,SECURE,0.097,580388,0,1,0,3.1,9.69,0,"STILL,PIR_REMOVED,247.3,SECURE,0.097,580388,0,1,0,3.1,9.69,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,247.3,1,0,0,9.69,3.1
2026-06-25T22:52:29.053,1782427949053,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,249.9,SECURE,-0.072,580748,0,1,0,-2.6,-7.22,0,"STILL,PIR_REMOVED,249.9,SECURE,-0.072,580748,0,1,0,-2.6,-7.22,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,249.9,1,0,0,7.22,2.6
2026-06-25T22:52:29.405,1782427949405,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.1,SECURE,0.0,581100,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.1,SECURE,0.000,581100,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.1,1,0,0,0.0,0.0
2026-06-25T22:52:29.704,1782427949704,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,248.0,SECURE,0.07,581399,0,1,0,2.1,7.02,0,"STILL,PIR_REMOVED,248.0,SECURE,0.070,581399,0,1,0,2.1,7.02,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,248.0,1,0,0,7.02,2.1
2026-06-25T22:52:30.004,1782427950004,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,248.6,SECURE,0.0,581699,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,248.6,SECURE,0.000,581699,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,248.6,1,0,0,0.0,0.0
2026-06-25T22:52:30.332,1782427950332,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.4,SECURE,0.0,582027,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.4,SECURE,0.000,582027,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.4,1,0,0,0.0,0.0
2026-06-25T22:52:30.703,1782427950703,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,248.9,SECURE,0.0,582398,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,248.9,SECURE,0.000,582398,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,248.9,1,0,0,0.0,0.0
2026-06-25T22:52:31.013,1782427951013,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,248.6,SECURE,0.0,582708,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,248.6,SECURE,0.000,582708,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,248.6,1,0,0,0.0,0.0
2026-06-25T22:52:31.385,1782427951385,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,250.4,SECURE,0.0,583080,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,250.4,SECURE,0.000,583080,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,250.4,1,0,0,0.0,0.0
2026-06-25T22:52:31.692,1782427951692,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,247.7,SECURE,0.088,583387,0,1,0,2.7,8.79,0,"STILL,PIR_REMOVED,247.7,SECURE,0.088,583387,0,1,0,2.7,8.79,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,247.7,1,0,0,8.79,2.7
2026-06-25T22:52:32.004,1782427952004,synthetic_no_intrusion_far_wall_250cm_trial_07,no_intrusion,STILL,PIR_REMOVED,248.7,SECURE,0.0,583699,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,248.7,SECURE,0.000,583699,0,1,0,0.0,0.00,0",synthetic_no_intrusion_far_wall_250cm_trial_07_20260625_2245.csv,no_intrusion,safe_static_empty,248.7,1,0,0,0.0,0.0
